Cattai,,-33.5482394,150.9164045
Caversham,WA,-31.8750099,115.9748193
Caves Beach,NSW,-33.1122864,151.6449973
Cawongla,,-28.6016667,153.095
Cecil Hills,,-33.89,150.8511111
Cecil Park,,-33.8922547,150.8135524
Cecil Plains,QLD,-27.532137,151.1947602
Cedar Brush Creek,,-33.165,151.2761111
Cedar Party,,-31.815,152.4011111
Cedar Point,,-28.6841667,153.0019444
Ceduna,SA,-32.1263581,133.6742187
Centennial Park,,-33.8977778,151.2338889
Centennial Park,WA,-35.0154981,117.8824529
Centennial Square,,-33.89,151.2344444
Central Lansdowne,,-31.7316667,152.4844444
Central Mangrove,,-33.2983333,151.2344444
Cervantes,WA,-30.5017413,115.0659919
Cessnock,,-32.8333333,151.3561111
Cessnock,NSW,-32.8316667,151.3511111
Chadstone,VIC,-37.8822799,145.1001365
Chadwick,WA,-33.8361123,121.8884379
Charlemont,VIC,-38.20975,144.3686705
Charles Sturt University,,-35.0636071,147.3552234
Charleville,QLD,-26.406265,146.2420417
Charlotte Bay,,-32.3508364,152.5077712
Charlton,VIC,-36.26861,143.3518194
Charmhaven,,-33.2230209,151.5057999
Chatswood West,,-33.7960029,151.1597081
Chatsworth,,-33.7816667,150.7677778
Chelsea Heights,VIC,-38.0408403,145.1341354
Chelsea,VIC,-38.0497386,145.121407
Cheltenham,,-33.7569444,151.0775
Cheltenham,VIC,-37.9634181,145.0615668
Chermside,QLD,-27.3863441,153.0313687
Cherrybrook,,-33.7227778,151.0461111
Chester Hill,,-33.8816667,151.0011111
Chidlow,WA,-31.859595,116.2687417
Chifley,,-33.9702813,151.2394867
Childers,QLD,-25.2345404,152.2768198
Chillingham,,-28.3121452,153.275003
Chinchilla,QLD,-26.7416613,150.6225161
Chipping Norton,,-33.919687,150.9630711
Chirnside Park,VIC,-37.7385835,145.3143181
Chiswick,,-33.8498337,151.1378781
Chittaway Bay,,-33.326936,151.4367385
Chittaway Point,,-33.3205189,151.446217
Christie Downs,SA,-35.1272875,138.4969434
Christies Beach,SA,-35.1395801,138.4697587
Church Point,,-33.6500957,151.2853102
Churchill Gardens,,-32.2507794,148.5762737
Churchill,,-38.3148078,146.4240251
Churchlands,WA,-31.9217089,115.791731
City Beach,WA,-31.9364674,115.7599058
Clackline,WA,-31.720471,116.5182022
Clapham,SA,-34.9901443,138.6050177
Clare,SA,-33.8333914,138.6120042
Claremont Meadows,,-33.7691667,150.7483333
Claremont,TAS,-42.7892774,147.2542141
Claremont,WA,-31.9805094,115.787947
Clarence Park,SA,-34.963961,138.5836509
Clarence Town,,-32.5873173,151.7800571
Clarence,,-33.4733333,150.2261111
Clarendon,,-33.6105511,150.7888909
Clareville,,-33.6320071,151.3145323
Clarinda,VIC,-37.9431093,145.1060206
Clarkson,WA,-31.6829088,115.7220326
Claymore,,-34.0469444,150.81
Clayton South,VIC,-37.9430924,145.125236
Clayton,VIC,-37.9173212,145.1304242
Clematis,VIC,-37.9340691,145.417641
Clemton Park,,-33.9258322,151.1029075
Clermont,QLD,-22.8246746,147.6403071
Cleve,SA,-33.7024142,136.4947659
Cleveland,,-34.5022222,150.7686111
Cliftleigh,,-32.7816614,151.5177744
Clifton Gardens,NSW,-33.84,151.2511111
Clifton Grove,,-33.2482719,149.1511172
Clifton Hill,VIC,-37.7904385,144.9975371
Clifton Springs,VIC,-38.15307,144.5726575
Clifton,,-34.2580556,150.9686111
Cliftonville,,-33.4311111,150.9177778
Cloncurry,QLD,-20.7051873,140.5058305
Clontarf,,-33.8072973,151.2540699
Clovelly Park,SA,-34.998473,138.5708472
Cloverdale,WA,-31.962035,115.9446953
Clunes,,-28.7322876,153.4056084
Clunes,VIC,-37.2940636,143.7865803
Clybucca,,-30.9483333,152.9511111
Clyde North,VIC,-38.1028681,145.3302814
Clyde,,-33.833532,151.0218891
Clyde,VIC,-38.1326345,145.3290375
Coal Point,,-33.0372222,151.6094444
Coalcliff,,-34.2438889,150.9736111
Coasters Retreat,,-33.6048099,151.2988042
Coba Point,,-33.542897,151.1445381
Cobar Park,,-33.4725154,150.1576906
Cobar,,-31.4983333,145.8344444
Cobargo,,-36.3880083,149.8885053
Cobblebank,VIC,-37.7063004,144.6025657
Cobden,VIC,-38.3282494,143.07788
Cobram,VIC,-35.9197782,145.6484379
Coburg North,VIC,-37.7243394,144.9675896
Coburg,VIC,-37.7449752,144.9643314
Cockatoo,VIC,-37.9299135,145.5127551
Cockburn Central,WA,-32.122797,115.8498069
Cocklebiddy,WA,-32.0369251,126.0970614
Cockwhy,,-35.5402778,150.3158333
Codrington,,-28.9483333,153.2427778
Coen,QLD,-13.9446365,143.199715
Coffs Harbour,NSW,-30.2962407,153.1135293
Cogra Bay,,-33.5194444,151.2241667
Colac,VIC,-38.3399766,143.5858537
Coldstream,VIC,-37.7291014,145.378424
Coleambally,,-34.8059444,145.8805161
Colebrook,TAS,-42.5352799,147.3647974
Coledale,,-34.2919171,150.9443631
Collarenebri,,-29.542365,148.5777288
Collaroy Beach,,-33.7315662,151.300444
Collaroy Plateau,,-33.7303841,151.2910394
College Grove,WA,-33.3740061,115.6608494
College Park,SA,-34.9115411,138.6197277
Collendina,VIC,-38.2657155,144.5452718
Collie,WA,-33.3591223,116.1536169
Collingullie,,-35.0896708,147.1296121
Collingwood,VIC,-37.802104,144.9881387
Collins Creek,,-28.4783333,153.0311111
Collinsville,QLD,-20.549259,147.8434135
Collinswood,SA,-34.8872868,138.6122364
Colo Vale,,-34.4004648,150.4839022
Colo,,-33.4250653,150.8234906
Colonel Light Gardens,SA,-34.9835849,138.5946908
Colongra,,-33.2066667,151.5427778
Colyton,,-33.7822222,150.7958333
Comberton,,-34.9711111,150.6483333
Combo,,-32.5589392,151.183996
Comerong Island,,-34.8783774,150.7311492
Como,WA,-32.0005191,115.8639977
Concord West,,-33.843168,151.0920563
Concord,,-33.8556716,151.1067667
Condell Park,,-33.9227852,151.0113144
Condobolin,,-33.0880805,147.1479606
Condong,,-28.3116091,153.4349272
Congarinni,,-30.7516667,152.8788889
Coniston,,-34.4379794,150.8818766
Conjola,,-35.215,150.4344444
Connells Point,,-33.9869476,151.0942725
Connolly,WA,-31.747944,115.7497916
Constitution Hill,,-33.7952082,150.9727813
Coodanup,WA,-32.5450737,115.7489665
Cooerwull,,-33.4816667,150.1427778
Coogee,WA,-32.1150806,115.7717458
Cookernup,WA,-32.9960603,115.8926767
Cooks Hill,,-32.9316667,151.7677778
Cooktown,QLD,-15.4726622,145.2534218
Coolangatta,QLD,-28.1682934,153.538753
Coolaroo,VIC,-37.6567594,144.9345853
Coolgardie,WA,-30.951181,121.162113
Coolongolook,,-32.2172222,152.3219444
Cooloongup,WA,-32.2966958,115.7685636
Coolumburra,,-35.0463889,150.1075
Coolup,WA,-32.7411101,115.8747399
Coomba Park,,-32.2375,152.4569444
Coombell,,-29.0241667,152.945
Coomberdale,WA,-30.4642531,116.0397901
Coonabarabran,,-31.2728076,149.2733225
Coonalpyn,SA,-35.6969373,139.8587643
Coonawarra,SA,-37.2909105,140.8346628
Coopernook,,-31.8257047,152.6143477
Cooranbong,,-33.0758112,151.4539993
Coorow,WA,-29.8802323,116.0203431
Cooyar,QLD,-26.9825098,151.834014
Copacabana,,-33.49,151.4344444
Copmanhurst,,-29.5859089,152.7763591
Coraki,,-28.9868389,153.2874085
Coral Bay,WA,-23.1436752,113.770165
Coralville,,-31.7816667,152.7011111
Coramba,,-30.2208606,153.0148823
Cordeaux Heights,,-34.4440459,150.8270128
Cordeaux,,-34.3886111,150.7794444
Coreen,,-35.7483333,146.3511111
Corindi Beach,,-30.0295883,153.1983224
Corio,VIC,-38.074088,144.3586481
Cornell&apos;s Hill,VIC,-37.5996633,145.1359391
Corney Town,,-33.4752778,150.1766667
Corowa,,-35.9995747,146.3906094
Corrigin,WA,-32.3330288,117.8760602
Corrimal,,-34.3710499,150.8949919
Corryong,,-36.1975112,147.9042145
Cotswold Hills,QLD,-27.5252363,151.8917758
Cottesloe,WA,-31.9955715,115.7558367
Coutts Crossing,,-29.8309061,152.8913703
Cowandilla,SA,-34.9324599,138.5569406
Cowaramup,WA,-33.8512674,115.1029727
Cowell,SA,-33.6841515,136.9236987
Cowes,VIC,-38.4502447,145.2389787
Crabbes Creek,,-28.4567505,153.4947533
Cradock,SA,-32.0705822,138.4948536
Crafers,SA,-34.9933414,138.7162883
Craigieburn,VIC,-37.5901421,144.9108265
Craigmore,SA,-34.7006365,138.7095493
Cranbourne East,VIC,-38.1080912,145.3056221
Cranbourne North,VIC,-38.0775184,145.2989039
Cranbourne West,VIC,-38.102241,145.2517182
Cranbourne,VIC,-38.1087442,145.2834004
Cranbrook,WA,-34.2940271,117.5523693
Cranebrook,,-33.7048583,150.70641
Crangan Bay,,-33.1672353,151.5957532
Crawley,WA,-31.9786343,115.817227
Cremorne Point,,-33.8409547,151.2279762
Cremorne,,-33.8260081,151.2254326
Cremorne,VIC,-37.8290227,144.9927735
Crescent Head,,-31.19,152.9761111
Cressy,VIC,-38.0302734,143.6334604
Crestwood,,-33.742493,150.9699961
Creswick,VIC,-37.4245857,143.8939669
Crib Point,VIC,-38.3523582,145.2029503
Cringila,,-34.4707377,150.867525
Croki,,-31.8755517,152.5930748
Cromer Heights,,-33.7318792,151.2645053
Cromer,,-33.7385227,151.2762995
Croobyar,,-35.3208333,150.3902778
Crookwell,,-34.4576958,149.4696713
Croom,,-34.59,150.8261111
Croudace Bay,,-33.0038889,151.6427778
Crowdy Head,,-31.84016,152.7511891
Crows Nest,QLD,-27.2612975,152.0555164
Croydon Hills,VIC,-37.7759541,145.2671081
Croydon North,VIC,-37.7718843,145.2839524
Croydon Park,,-33.8975316,151.1024641
Croydon South,VIC,-37.8150135,145.2736124
Croydon,QLD,-18.2043431,142.2447977
Croydon,SA,-34.8951603,138.5655691
Croydon,VIC,-37.795177,145.284447
Crystal Brook,SA,-33.3518409,138.2067781
Crystal Creek,,-28.3134264,153.3198034
Cuballing,WA,-32.8199114,117.1783249
Cudgen,,-28.2734276,153.5505103
Cudmirrah,,-35.1978165,150.5568063
Cue,WA,-27.424191,117.897035
Culburra,NSW,-34.9316662,150.7677685
Culcairn,,-35.6674081,147.0365471
Cullen Bullen,,-33.2983333,150.0344444
Culmaran Creek,,-28.8645642,152.6686976
Cumberland Reach,,-33.4649995,150.8844376
Cummins,SA,-34.2644192,135.726256
Cumnock,,-32.9292402,148.7545294
Cunderdin,WA,-31.6511264,117.2432285
Cundle Flat,,-31.8127836,151.9938935
Cundletown,,-31.8816666,152.5177778
Cunnamulla,,-28.0707024,145.6838718
Cunningar,,-34.5608769,148.4161737
Curl Curl,,-33.7698341,151.2898175
Curlewis,,-31.115,150.2677778
Currambine,WA,-31.7354623,115.7456718
Curramulka,SA,-34.6968178,137.7124808
Currawarna,,-35.0109534,147.075138
Currawong Beach,,-33.5952267,151.2987319
Currie,TAS,-39.9312629,143.8493952
Daceyville,,-33.9289328,151.2251839
Daglish,WA,-31.951336,115.8082864
Dajarra,QLD,-21.6947487,139.5140034
Dalby,QLD,-27.1822593,151.2634168
Dales Creek,VIC,-37.5218646,144.303154
Daleys Point,NSW,-33.5044872,151.3484658
Dalgety,,-36.5051151,148.8347297
Dalkeith,WA,-31.9956976,115.7999434
Dallas,VIC,-37.6708194,144.9354163
Dalman,,-28.3670742,152.5106879
Dalton,,-34.7222297,149.1813478
Dalwallinu,WA,-30.2762899,116.6628036
Dampier,WA,-20.6624798,116.7119013
Dandenong North,VIC,-37.9558319,145.2143234
Dandenong South,VIC,-38.0279936,145.2209236
Dandenong,VIC,-37.98749,145.2147923
Dangar Island,,-33.5387077,151.239494
Darbys Falls,,-33.9022222,148.8558333
Dardanup,WA,-33.4001716,115.7539647
Dareton,,-34.0955154,142.0392701
Dargan,,-33.4816667,150.2511111
Dark Corner,,-33.2983333,149.8844444
Darkan,WA,-33.3362568,116.7401489
Darkes Forest,,-34.2188889,150.9069444
Darley,VIC,-37.6376543,144.4263442
Darling Downs,WA,-32.1946026,115.9948579
Darlington Point,,-34.5659957,146.0002828
Darlington,,-32.5575186,151.1593661
Darlington,,-33.890862,151.1932156
Darlington,SA,-35.032984,138.5562895
Darlington,WA,-31.9168074,116.0760614
Darnick,NSW,-32.8512175,143.6246173
Dartmoor,VIC,-37.9225444,141.2766551
Darwin,NT,-12.46044,130.8410469
Davidson,,-33.7398592,151.1942222
Davistown,NSW,-33.4816667,151.3594444
Daw Park,SA,-34.9853742,138.5877817
Daylesford,VIC,-37.3414775,144.1465866
Daysdale,,-35.645308,146.3016046
Dayton,WA,-31.8557737,115.9740664
Deanside,VIC,-37.727933,144.7046475
Dee Why Beach,,-33.753289,151.2957487
Deep Creek,VIC,-37.7544654,145.1749044
Deepdale,WA,-28.7808521,114.6736752
Deepdene,VIC,-37.8121234,145.0664377
Deer Park,VIC,-37.7686602,144.7713077
Delacombe,VIC,-37.5800757,143.8180304
Delahey,VIC,-37.7198138,144.7773228
Delegate,,-37.043448,148.9395784
Deloraine,TAS,-41.5250938,146.65993
Delroy Gardens,,-32.2578026,148.5793533
Denham Court,,-33.9813889,150.8294444
Denham,WA,-25.9280964,113.5372233
Deniliquin,,-35.5302183,144.9597178
Denistone East,,-33.7962842,151.0982887
Denistone West,,-33.8005739,151.0767642
Denistone,,-33.7989066,151.0887
Denman,,-32.3895052,150.6880596
Denmark,WA,-34.9646543,117.3591467
Depot Beach,,-35.6294074,150.3237601
Derby,WA,-17.3031912,123.6287226
Derrimut,VIC,-37.7987978,144.776051
Derrinallum,VIC,-37.9480803,143.2232842
Derwent Park,TAS,-42.8336875,147.2889628
Devenish,VIC,-36.3311019,145.8953165
Devonport,TAS,-41.1797561,146.3613011
Dharruk,,-33.7480556,150.8147222
Diamond Beach,,-32.0428503,152.5382994
Diamond Creek,VIC,-37.6669718,145.1587044
Diggers Rest,VIC,-37.6280256,144.720969
Dimboola,VIC,-36.4554926,142.0272639
Dingley Village,VIC,-37.9755762,145.1256478
Dingo Forest,,-31.6983333,152.1344444
Djugun,WA,-17.9372526,122.2320642
Docklands,VIC,-37.8175423,144.9394923
Doctors Gap,,-33.4908333,150.1763889
Dolans Bay,,-34.0647381,151.1265284
Dolls Point,,-33.9936111,151.1447222
Dollys Flat,,-31.8644444,152.2991667
Dolphin Point,,-35.3988868,150.4472813
Dombarton,,-34.4566667,150.7644444
Donald,VIC,-36.3701184,142.9830851
Doncaster East,VIC,-37.7788744,145.1638815
Doncaster Hill,VIC,-37.7871933,145.1329083
Doncaster Park,VIC,-37.7865475,145.1065214
Doncaster,VIC,-37.7848299,145.1238431
Dongara,WA,-29.2508122,114.9314022
Donnelly River,WA,-34.102539,115.9774646
Donnybrook,WA,-33.5773757,115.8251293
Donvale,VIC,-37.7898094,145.1914915
Doodlakine,WA,-31.6089116,117.877473
Dookie,VIC,-36.3283358,145.687416
Doolandella,QLD,-27.6170218,152.982537
Doonside,,-33.7549501,150.8685985
Dooralong,,-33.1816667,151.3511111
Dovedale,,-29.6920669,152.9474655
Dover Gardens,SA,-35.023994,138.5369482
Dover Heights,,-33.8739831,151.2810366
Doveton,VIC,-37.9887542,145.2385975
Dowerin,WA,-31.1955433,117.0312661
Downside,,-34.9983333,147.3511111
Doyalson North,,-33.1872222,151.5427778
Doyles River,,-31.4483333,152.1177778
Dromana,VIC,-38.3418285,144.9655838
Drouin,VIC,-38.1361076,145.8561692
Drummond Cove,WA,-28.6712872,114.6169888
Drummoyne,,-33.8520678,151.153689
Drysdale,VIC,-38.1728304,144.5710723
Dubbo,,-32.2478964,148.6026502
Dublin,SA,-34.4513918,138.3497395
Duck Creek,,-28.6113889,152.6575
Duckenfield,,-32.7316667,151.6844444
Dudley Park,WA,-32.5492158,115.7351048
Dudley,,-32.9890099,151.7192954
Duffys Forest,,-33.6733265,151.1927796
Dulhunty,,-32.2483247,148.634562
Dulwich,SA,-34.9368219,138.628747
Dumaresq Island,,-31.9122222,152.5094444
Dumbleyung,WA,-33.3147678,117.7393632
Dunalley,TAS,-42.8898228,147.8045263
Duncraig,WA,-31.8314627,115.7788108
Dundas Valley,,-33.7936744,151.0559069
Dundas,,-33.802949,151.0440587
Dungog,,-32.4050241,151.7550117
Dunheved,,-33.742538,150.7711649
Dunmore,,-34.6057391,150.8434887
Dunolly,,-32.5579046,151.1672432
Dunolly,VIC,-36.8590029,143.7337931
Dunoon,,-28.6840311,153.3154089
Duns Creek,,-32.615,151.6511111
Dunsborough,WA,-33.614656,115.1065921
Dunwich,QLD,-27.4948714,153.4083282
Dural,,-33.6876398,151.0267199
Durras Lake,,-35.6483333,150.3011111
Durras North,,-35.6362034,150.3029619
Durren Durren,,-33.1816667,151.3844444
Dwellingup,WA,-32.7116497,116.0680276
Dyers Crossing,,-32.0816667,152.3011111
Dynnyrne,TAS,-42.9025379,147.3131441
Eagle Vale,,-34.0377778,150.8111111
Eaglemont,VIC,-37.7651442,145.0633313
Eagleton,,-32.6961111,151.7805556
Earlwood,,-33.9247222,151.1313889
East Ballina,,-28.8595562,153.5832729
East Cannington,WA,-32.00822,115.9584
East Corrimal,,-34.3775,150.9116667
East Doncaster Junction,VIC,-37.7891856,145.1619618
East Geelong,VIC,-38.1555531,144.3801967
East Gosford,NSW,-33.4316667,151.3511111
East Greenmount,QLD,-27.7739227,151.9479851
East Gresford,,-32.4289219,151.5545194
East Hills,,-33.960853,150.9879189
East Killara,,-33.7554823,151.1811998
East Kurrajong,,-33.515,150.7677778
East Lindfield,,-33.7681132,151.1883362
East Lismore,,-28.8233332,153.2844443
East Lynne,,-35.615,150.2677778
East Maitland,,-32.7483382,151.5761049
East Melbourne,VIC,-37.812498,144.9858851
East Perth,WA,-31.954341,115.8778894
East Rockingham,WA,-32.2576602,115.7741388
East Ryde,,-33.8097017,151.1353884
East Seaham,,-32.64,151.7483333
East St Ives,,-33.7316667,151.1677778
East Tamworth,,-31.0894444,150.9436111
East Victoria Park,VIC,-31.9824394,115.9039512
East Wagga Wagga,,-35.1305838,147.4050207
Eastern Creek,,-33.8059423,150.849956
Eastgrove,,-34.765,149.7344444
Eastwood,,-33.79,151.0844444
Eastwood,SA,-34.9422665,138.6217189
Ebenezer,,-33.5166293,150.8874434
Ebor,,-30.4011111,152.3511111
Echuca,VIC,-36.1281405,144.7516955
Eden Creek,,-28.5802778,152.9147222
Eden Hill,WA,-31.8910455,115.943861
Eden,,-37.0640494,149.9035118
Edensor Park,,-33.8802849,150.8762602
Edenville,,-28.6875,152.9561111
Edgewater,WA,-31.76322,115.7818
Edgeworth,,-32.9197222,151.6311111
Edithvale,VIC,-38.0375588,145.1149321
Edmondson Park,,-33.9628336,150.8563294
Edwardstown,SA,-34.9802157,138.5694275
Eglinton,NSW,-33.3760969,149.5434394
Eildon,VIC,-37.2327565,145.910156
El Arish,QLD,-17.8055705,146.005344
Elands,,-31.6316667,152.3011111
Elanora Heights,NSW,-33.6994613,151.2750587
Eleebana,,-32.9955515,151.6344322
Elermore Vale,,-32.915,151.6677778
Elizabeth Beach,,-32.3326392,152.5313487
Elizabeth Downs,SA,-34.6993155,138.6935867
Elizabeth Grove,SA,-34.7362048,138.6703138
Elizabeth Park,SA,-34.7123246,138.6852139
Ellalong,,-32.9145663,151.3103514
Elleker,WA,-35.0109543,117.7291402
Ellenbrook,WA,-31.782739,115.9665616
Elliston,SA,-33.6499771,134.8902601
Elmore,VIC,-36.4960503,144.6114432
Eltham North,VIC,-37.6978921,145.1417807
Eltham South,VIC,-37.7314542,145.1408516
Eltham,VIC,-37.7175064,145.1601523
Elvina Bay,,-33.6377531,151.2802489
Embleton,WA,-31.90378,115.9104
Emerald,VIC,-37.932111,145.4407248
Emerton,,-33.7477024,150.8043608
Eminence,VIC,-37.5988303,145.1282895
Emmaville,,-29.4483333,151.6011111
Empire Bay,,-33.4955579,151.3621147
Emu Bay,SA,-35.5898708,137.5041454
Emu Heights,,-33.7372235,150.6511051
Emu Plains,,-33.7483333,150.6677778
Emu Point,WA,-34.9979927,117.9426631
Emu Swamp,,-33.2974944,149.1566616
Endeavour Hills,VIC,-37.9702665,145.2563443
Eneabba,WA,-29.8172464,115.2698375
Enfield,,-33.8900628,151.0959145
Epping,VIC,-37.639111,145.0266224
Equus,,-32.2483319,148.6511039
Eraring,,-33.065,151.5177778
Erina Heights,,-33.4272222,151.4138889
Erina,,-33.44,151.3927778
Ermington,,-33.8101156,151.0600559
Erowal Bay,,-35.1005802,150.6549316
Erskine Park,,-33.8086111,150.8013889
Erskineville,,-33.9021718,151.1859881
Eschol Park,,-34.0316667,150.8011111
Esperance,WA,-33.858228,121.8931606
Essendon Fields,VIC,-37.7269212,144.9004134
Essendon North,VIC,-37.7384762,144.9012027
Essendon,VIC,-37.7498293,144.9109062
Estella,,-35.0731523,147.3534304
Ettalong Beach,NSW,-33.515,151.3344444
Ettamogah,,-36.0133358,146.983436
Ettrema,,-34.8813889,150.3044444
Ettrick,,-28.6491667,152.9141667
Euabalong,,-33.1072165,146.4706204
Euberta,,-35.065,147.2011111
Eumemmerring,VIC,-37.9985273,145.2469497
Eumungerie,,-31.9469095,148.6181374
Eungai Creek,,-30.8297653,152.8770529
Eungai Rail,,-30.8495692,152.900713
Eureka,VIC,-37.5647184,143.8825965
Euroka,,-31.0816667,152.8011111
Eveleigh,,-33.895,151.1913889
Everard Park,SA,-34.9541293,138.5746832
Ewingsdale,,-28.6384131,153.553663
Exeter,,-34.6135227,150.3161142
Exmouth,WA,-21.9324401,114.1258094
Fairbridge,WA,-32.598472,115.9478734
Fairfield East,,-33.8747423,150.9721298
Fairfield Heights,,-33.8662814,150.9395106
Fairfield West,,-33.8689308,150.9243383
Fairfield,,-33.8728065,150.9523529
Fairfield,VIC,-37.7845032,145.0158191
Fairhaven,VIC,-38.4664229,144.0828184
Fairlight,,-33.7938789,151.2741471
Fairy Meadow,,-34.3934364,150.8936267
Falls Creek,,-34.9816667,150.5844444
Farley,,-32.7288958,151.5177744
Farmborough Heights,,-34.4567151,150.8168847
Farrell Flat,SA,-33.8275332,138.7951096
Fassifern,,-32.9872222,151.5844444
Fawkner,VIC,-37.7052065,144.9696144
Fennell Bay,,-32.9941667,151.5983333
Fern Bay,,-32.8641667,151.8122222
Ferndale,WA,-32.0290221,115.9207921
Fernhill,,-34.3841079,150.8893098
Fernmount,,-30.4703118,152.940883
Ferntree Gully,VIC,-37.8840562,145.2817304
Fernvale,,-28.365,153.4261111
Ferny Creek,VIC,-37.8752857,145.3350823
Ferodale,,-32.6816667,151.8511111
Fiddletown,,-33.5569323,151.0844279
Fieldstone,VIC,-37.7498668,144.6482563
Figtree,,-34.4307377,150.8487279
Findon,SA,-34.899463,138.5314438
Fingal,NSW,-28.2005061,153.566475
Firefly,,-32.0816667,152.2511111
Firgrove,,-32.2872993,148.7142901
Fishermans Bay,,-32.7882142,152.0910826
Fishermans Bend,VIC,-37.8245644,144.922933
Fishermans Paradise,,-35.2297222,150.4452778
Fitzroy Crossing,WA,-18.1913322,125.570524
Fitzroy North,VIC,-37.7833316,144.9837074
Fitzroy,SA,-34.8969216,138.5913138
Fitzroy,VIC,-37.8010382,144.9792611
Five Day Creek,,-30.665,152.4011111
Flemington,VIC,-37.7867587,144.9193668
Fletcher,,-32.865,151.6344444
Flinders Park,SA,-34.9102468,138.5432009
Flinders,,-34.580956,150.846003
Flinders,VIC,-38.473312,145.0187057
Floraville,,-33.010596,151.6634863
Floreat,WA,-31.9392096,115.7939626
Footscray,VIC,-37.7981339,144.897345
Forest Glen,,-33.5483333,151.0177778
Forest Grove,,-33.3733333,149.6622222
Forest Hill,,-35.1483333,147.4677778
Forest Lake,QLD,-27.6228769,152.9702476
Forest Lodge,,-33.8805556,151.1783333
Forestville,,-33.7620891,151.2150889
Forrestdale,WA,-32.1504796,115.9378093
Forresters Beach,,-33.4066667,151.4761111
Forrestfield,WA,-31.9858122,116.0075629
Forreston,SA,-34.7973407,138.8995428
Forster Keys,,-32.2161111,152.52
Fountain Gate,VIC,-38.0199595,145.3029083
Fountaindale,,-33.34,151.3927778
Framlingham,VIC,-38.2421776,142.7000373
Frampton,,-34.6983333,147.9177778
Frances,SA,-36.7132968,140.9557894
Frankland River,WA,-34.3607322,117.0801807
Franklin,TAS,-43.0880189,147.0110052
Frankston North,VIC,-38.1228524,145.1609788
Frankston South,VIC,-38.1765027,145.1295641
Frankston,VIC,-38.1444729,145.1268808
Fraser Rise,VIC,-37.7059863,144.7174013
Frazer Park,,-33.1844444,151.6183333
Frederickton,,-31.0316667,152.8677778
Freeling,SA,-34.4523377,138.8131911
Freemans Reach,,-33.5632311,150.8024693
Freemans Waterhole,,-32.9837937,151.4857659
Freemans,,-33.1983333,151.5927778
Fremantle,WA,-32.0558714,115.7461693
Frenchs Forest,,-33.7479954,151.2292718
Freshwater,,-33.7750987,151.2844815
Frewville,SA,-34.9479853,138.6311935
Fridays Creek,,-30.315,153.0177778
Fulham Gardens,SA,-34.9148333,138.5132516
Fulham,SA,-34.9273551,138.5136809
Fullarton,SA,-34.9540475,138.6263553
Fullers Bridge,,-33.7983333,151.1511111
Fullerton Cove,,-32.84,151.8316667
Furnissdale,WA,-32.5596515,115.7721837
Fyansford,VIC,-38.1416752,144.3096802
Galong,,-34.6019121,148.5577921
Galore,,-34.9983333,146.8177778
Galston,,-33.6467002,151.0642498
Ganbenang,,-33.6483333,150.1177778
Garden City,VIC,-37.837491,144.9199925
Garden Suburb,,-32.9466667,151.6786111
Garfield,,-34.765,149.7011111
Garlandtown,,-35.8983333,150.1344444
Gascoyne Junction,WA,-25.051197,115.2080724
Gateshead,,-32.9816667,151.6927778
Gawler,SA,-34.5973311,138.7448933
Gayndah,QLD,-25.6246003,151.6083508
Geelong West,VIC,-38.1392967,144.3450387
Geelong,VIC,-38.1492813,144.3598269
Geeveston,TAS,-43.1637889,146.9275129
Gelorup,WA,-33.4185233,115.6257735
Gelston Park,,-35.2455556,147.3441667
Gembrook,VIC,-37.9527594,145.550276
George Town,TAS,-41.1050157,146.8238459
Georges Hall,,-33.9101113,150.9879924
Georges Plains,,-33.5146064,149.5245137
Georgetown,,-32.9094444,151.7319444
Georgetown,SA,-33.360812,138.3922639
Gepps Cross,SA,-34.8423859,138.6044271
Geraldton,WA,-28.77035,114.6147159
Gerogery,,-35.8337235,146.9938918
Gerroa,,-34.7721265,150.8186965
Geurie,,-32.3975994,148.8279254
Ghinni Ghi,,-28.6235149,152.7859628
Ghinni Ghinni,,-31.8858333,152.5483333
Gidgegannup,WA,-31.7932274,116.1960296
Gilberton,SA,-34.9004592,138.6126215
Gilead,,-34.115,150.7844444
Gillieston Heights,,-32.765005,151.5344427
Gin Gin,QLD,-24.9928306,151.9572254
Gingin,WA,-31.3441233,115.9076557
Girards Hill,,-28.8175,153.2783334
Girgarre,VIC,-36.3977953,144.9813143
Girraween,,-33.7983305,150.9427707
Girrawheen,WA,-31.8418128,115.8402759
Gisborne,,-37.486723,144.5904237
Gladesville,,-33.8275,151.1263889
Gladstone Park,VIC,-37.6898311,144.8944658
Gladstone,,-31.0316667,152.9511111
Gladstone,SA,-33.2682232,138.35364
Glandore,SA,-34.9615032,138.5683445
Glebe,TAS,-42.8735435,147.3265871
Glen Alpine,,-34.09,150.7844444
Glen Aplin,Qld,-28.7383899,151.877181
Glen Davis,,-33.1316667,150.2844444
Glen Forrest,WA,-31.9077456,116.1027118
Glen Iris,VIC,-37.855814,145.0646117
Glen Osmond,SA,-34.9594803,138.6489781
Glen Waverley,VIC,-37.8816255,145.1681838
Glendale,,-32.9288889,151.6505556
Glendalough,WA,-31.91822,115.824
Glendenning,,-33.7483333,150.8511111
Glenelg East,SA,-34.9816292,138.5258321
Glenelg North,SA,-34.9687529,138.5180699
Glenelg South,SA,-34.9882596,138.5147879
